id_servicio,pred,Churn.30,callgroup,minpercentile,maxpercentile,cp,id_agente,calldate,ap,evalscore_raw,max_diffgroup_raw
633506014.0,0.043785957265569476,0.0,2,0.2,0.3,0.21899235026265348,6067,2020-01-20,0.2643884892086331,0.04539613894597963,5.0
649331853.0,0.0655136142912104,0.0,6,0.6,0.7,0.6458995674939696,6067,2020-01-27,0.2643884892086331,0.3815110782853365,39.0
877011811.0,0.04926101946089187,0.0,4,0.4,0.5,0.4850561414009471,6067,2020-01-22,0.2643884892086331,0.220667652192314,23.0
877650050.0,0.04001204588764953,0.0,1,0.1,0.2,0.10415517829151003,6067,2020-01-22,0.2643884892086331,0.1602333109171231,17.0
953188319.0,0.03072127602768627,0.0,0,0.0,0.1,0.06445292820566764,6067,2020-01-24,0.2643884892086331,0.19993556100296547,20.0
654709618.0,0.04666156972222629,0.0,3,0.3,0.4,0.34395209962798357,6067,2020-01-29,0.2643884892086331,0.07956361041935045,8.0
910169452.0,0.04796591028875223,0.0,4,0.4,0.5,0.4536668521709642,6067,2020-01-21,0.2643884892086331,0.18927836296233108,19.0
609854812.0,0.06276394835532245,0.0,6,0.6,0.7,0.6263258101752832,6067,2020-01-21,0.2643884892086331,0.3619373209666501,37.0
913556119.0,0.07580327772022148,0.0,7,0.7,0.8,0.7812343085716243,6067,2020-01-29,0.2643884892086331,0.5168458193629912,52.0
633739416.0,0.05148331805153045,0.0,5,0.5,0.6,0.5001022362019407,6067,2020-01-29,0.2643884892086331,0.2357137469933076,24.0
629083311.0,0.04918024037859566,0.0,4,0.4,0.5,0.48539123321411354,6067,2020-01-27,0.2643884892086331,0.22100274400548042,23.0
633075653.0,0.04309734142550025,0.0,2,0.2,0.3,0.2560833092331184,6067,2020-01-29,0.2643884892086331,0.00830517997551472,1.0
925098619.0,0.03072127602768627,0.0,0,0.0,0.1,0.06968145800374453,6067,2020-01-21,0.2643884892086331,0.19470703120488858,20.0
630537156.0,0.03860486971808786,0.0,1,0.1,0.2,0.16555517568890793,6067,2020-01-22,0.2643884892086331,0.09883331351972519,10.0
635573458.0,0.03230011171788601,0.0,0,0.0,0.1,0.0023810795289741617,6067,2020-01-24,0.2643884892086331,0.26200740967965896,27.0
627382052.0,0.038481793371739924,0.0,1,0.1,0.2,0.19101388976144829,6067,2020-01-24,0.2643884892086331,0.07337459944718483,8.0
669111415.0,0.04892431193996184,0.0,4,0.4,0.5,0.41045068110371863,6067,2020-01-29,0.2643884892086331,0.1460621918950855,15.0
659342417.0,0.01629207396337104,0.0,0,0.0,0.1,0.07173360749933534,6067,2020-01-29,0.2643884892086331,0.1926548817092978,20.0
620008751.0,0.037996611739486506,1.0,0,0.0,0.1,0.03216163185296455,6067,2020-01-27,0.2643884892086331,0.23222685735566856,24.0
616348517.0,0.042694165959121344,0.0,2,0.2,0.3,0.29079739014515127,6067,2020-01-20,0.2643884892086331,0.026408900936518154,3.0
622948715.0,0.03937349293921917,0.0,1,0.1,0.2,0.12542284282604563,6067,2020-01-24,0.2643884892086331,0.1389656463825875,14.0
675179016.0,0.04541877303932079,0.0,3,0.3,0.4,0.3886221282368553,6067,2020-01-22,0.2643884892086331,0.12423363902822221,13.0
625112611.0,0.041686298205131006,0.0,1,0.1,0.2,0.11381244128364032,6067,2020-01-29,0.2643884892086331,0.1505760479249928,16.0
676349111.0,0.07592658101678822,0.0,7,0.7,0.8,0.7408760693687217,6067,2020-01-27,0.2643884892086331,0.47648758016008863,48.0
618441217.0,0.04431155743232858,0.0,3,0.3,0.4,0.35476646377882765,6067,2020-01-22,0.2643884892086331,0.09037797457019453,10.0
600000753.0,0.059555406475682755,0.0,6,0.6,0.7,0.6119802220745072,6067,2020-01-24,0.2643884892086331,0.3475917328658741,35.0
677604557.0,0.07882978635007908,0.0,7,0.7,0.8,0.7390599267430787,6067,2020-01-29,0.2643884892086331,0.47467143753444563,48.0
673100350.0,0.043831015759874574,0.0,2,0.2,0.3,0.24552453651339112,6067,2020-01-20,0.2643884892086331,0.018863952695241992,2.0
666730552.0,0.07882978635007908,0.0,7,0.7,0.8,0.7554913437491726,6067,2020-01-29,0.2643884892086331,0.4911028545405395,50.0
685962717.0,0.2588744286443461,1.0,9,0.9,1.0,0.9837576823380287,6067,2020-01-29,0.2643884892086331,0.7193691931293956,72.0
937959211.0,0.07020466351589158,0.0,7,0.7,0.8,0.7948297977438639,6067,2020-01-27,0.2643884892086331,0.5304413085352307,54.0
633288952.0,0.05996467013658462,0.0,6,0.6,0.7,0.6399826295194606,6067,2020-01-22,0.2643884892086331,0.3755941403108275,38.0
606795215.0,0.15883407617693016,0.0,9,0.9,1.0,0.9948455045110196,5900,2020-01-20,0.2931654676258993,0.7016800368851204,71.0
686220611.0,0.06494099742012657,0.0,6,0.6,0.7,0.6218235045042007,5900,2020-01-29,0.2931654676258993,0.32865803687830136,33.0
620332012.0,0.23026175718447944,1.0,9,0.9,1.0,0.9822753019834638,5900,2020-01-29,0.2931654676258993,0.6891098343575646,69.0
600681118.0,0.07489505200976056,0.0,7,0.7,0.8,0.7812107273896143,5900,2020-01-22,0.2931654676258993,0.488045259763715,49.0
951450959.0,0.038993066393580945,0.0,1,0.1,0.2,0.1978798845040517,5900,2020-01-21,0.2931654676258993,0.0952855831218476,10.0
652754752.0,0.04210464837490941,1.0,1,0.1,0.2,0.1685732034580414,5900,2020-01-28,0.2931654676258993,0.1245922641678579,13.0
918958413.0,0.03072127602768627,0.0,0,0.0,0.1,0.03879846906202033,5900,2020-01-29,0.2931654676258993,0.25436699856387895,26.0
722577257.0,0.05247533243879222,0.0,5,0.5,0.6,0.5876912544882473,5900,2020-01-28,0.2931654676258993,0.29452578686234804,30.0
650354757.0,0.048359469116976146,0.0,4,0.4,0.5,0.43265590967510165,5900,2020-01-20,0.2931654676258993,0.13949044204920236,14.0
666726218.0,0.043352217712913386,0.0,2,0.2,0.3,0.29050302356184415,5900,2020-01-20,0.2931654676258993,0.002662444064055136,1.0
674105055.0,0.09757518082724824,0.0,8,0.8,0.9,0.8113020115730759,5900,2020-01-25,0.2931654676258993,0.5181365439471766,52.0
690934112.0,0.0472984083392086,0.0,3,0.3,0.4,0.3660266522049786,5900,2020-01-21,0.2931654676258993,0.07286118457907931,8.0
606350753.0,0.04643018708584865,0.0,3,0.3,0.4,0.34091470825387155,5900,2020-01-20,0.2931654676258993,0.047749240627972256,5.0
608200755.0,0.04152351990550569,1.0,1,0.1,0.2,0.19286678772910926,5900,2020-01-27,0.2931654676258993,0.10029867989679003,11.0
924192856.0,0.03760807162256624,0.0,0,0.0,0.1,0.04332012583450883,5900,2020-01-25,0.2931654676258993,0.24984534179139045,25.0
663454511.0,0.09928028434771197,0.0,8,0.8,0.9,0.8941953707786554,5900,2020-01-28,0.2931654676258993,0.6010299031527562,61.0
669252212.0,0.044524708545748616,0.0,3,0.3,0.4,0.3605275936086952,5900,2020-01-20,0.2931654676258993,0.0673621259827959,7.0
625488312.0,0.1095019283721245,0.0,8,0.8,0.9,0.8212856128450305,5900,2020-01-20,0.2931654676258993,0.5281201452191313,53.0
876442914.0,0.03072127602768627,0.0,0,0.0,0.1,0.04159768986838465,5900,2020-01-20,0.2931654676258993,0.25156777775751465,26.0
676703319.0,0.06025978967325829,0.0,6,0.6,0.7,0.6302126866483486,5900,2020-01-21,0.2931654676258993,0.33704721902244933,34.0
667976759.0,0.0751688077053677,0.0,7,0.7,0.8,0.7241989625370903,5900,2020-01-28,0.2931654676258993,0.431033494911191,44.0
653518453.0,0.16538151296366027,1.0,9,0.9,1.0,0.9788402543428423,5900,2020-01-29,0.2931654676258993,0.685674786716943,69.0
687870854.0,0.04863168770001554,1.0,4,0.4,0.5,0.4512085665290223,5900,2020-01-22,0.2931654676258993,0.158043098903123,16.0
605565353.0,0.07032519194578324,0.0,7,0.7,0.8,0.7783734396555785,5900,2020-01-29,0.2931654676258993,0.4852079720296792,49.0
669804318.0,0.04299890508347954,1.0,2,0.2,0.3,0.27912051105235813,5900,2020-01-25,0.2931654676258993,0.014044956573541156,2.0
611416351.0,0.038116773314558774,0.0,0,0.0,0.1,0.030027999045448974,5900,2020-01-29,0.2931654676258993,0.26313746858045034,27.0
651527850.0,0.11937121075386019,0.0,8,0.8,0.9,0.873454453326103,5900,2020-01-21,0.2931654676258993,0.5802889857002038,59.0
696645653.0,0.042694165959121344,0.0,2,0.2,0.3,0.20031951060518846,5900,2020-01-27,0.2931654676258993,0.09284595702071083,10.0
632851654.0,0.043831015759874574,0.0,2,0.2,0.3,0.2428744150453353,5900,2020-01-28,0.2931654676258993,0.05029105258056399,6.0
625654052.0,0.21813343372702043,1.0,9,0.9,1.0,0.9983141797819548,5900,2020-01-22,0.2931654676258993,0.7051487121560556,71.0
917293918.0,0.07575767072871341,0.0,7,0.7,0.8,0.7753846560507073,5900,2020-01-29,0.2931654676258993,0.482219188424808,49.0
666856750.0,0.016163818438280166,0.0,0,0.0,0.1,0.022176431652684316,5900,2020-01-27,0.2931654676258993,0.270989035973215,28.0
629938155.0,0.04902697935401621,0.0,4,0.4,0.5,0.4500011371158678,5900,2020-01-20,0.2931654676258993,0.15683566948996852,16.0
674629159.0,0.04892431193996184,1.0,4,0.4,0.5,0.4601790015307482,5900,2020-01-28,0.2931654676258993,0.1670135339048489,17.0
622917319.0,0.05771149571565407,0.0,5,0.5,0.6,0.5722461306276524,5900,2020-01-25,0.2931654676258993,0.2790806630017531,28.0
635072812.0,0.042694165959121344,0.0,2,0.2,0.3,0.2223340997047313,5900,2020-01-29,0.2931654676258993,0.07083136792116798,8.0
644971057.0,0.042694165959121344,1.0,2,0.2,0.3,0.25023179651773286,5900,2020-01-22,0.2931654676258993,0.04293367110816643,5.0
931475712.0,0.03087340920878802,1.0,0,0.0,0.1,0.03025263485076901,5900,2020-01-27,0.2931654676258993,0.2629128327751303,27.0
606602256.0,0.09195337758827928,0.0,8,0.8,0.9,0.8179521311879039,5900,2020-01-26,0.2931654676258993,0.5247866635620047,53.0
633031412.0,0.057275470966049416,0.0,5,0.5,0.6,0.5029896825242295,5900,2020-01-29,0.2931654676258993,0.2098242148983302,21.0
635110919.0,0.1298686052804098,1.0,8,0.8,0.9,0.8229717613982966,5900,2020-01-27,0.2931654676258993,0.5298062937723973,53.0
626234055.0,0.038483230999789224,0.0,1,0.1,0.2,0.10109546019401527,5900,2020-01-25,0.2931654676258993,0.19207000743188402,20.0
603678513.0,0.04423029924634919,0.0,3,0.3,0.4,0.38572322487560606,5900,2020-01-25,0.2931654676258993,0.09255775724970677,10.0
687080614.0,0.06708837128003552,1.0,6,0.6,0.7,0.6509205840883946,5900,2020-01-29,0.2931654676258993,0.3577551164624953,36.0
924236713.0,0.041623120077859135,0.0,1,0.1,0.2,0.17036494996642038,5900,2020-01-21,0.2931654676258993,0.12280051765947891,13.0
856667110.0,0.050656054826148406,0.0,4,0.4,0.5,0.48713502105526746,5900,2020-01-29,0.2931654676258993,0.19396955342936817,20.0
938955551.0,0.03764993028684192,0.0,0,0.0,0.1,0.06078509245760133,5900,2020-01-22,0.2931654676258993,0.23238037516829796,24.0
919280812.0,0.07524009104573337,0.0,7,0.7,0.8,0.7262559409990579,5900,2020-01-29,0.2931654676258993,0.4330904733731586,44.0
633338553.0,0.5376529477356099,1.0,9,0.9,1.0,0.9196966270445114,5900,2020-01-27,0.2931654676258993,0.626531159418612,63.0
691212513.0,0.04392359130006258,0.0,2,0.2,0.3,0.22704788002605175,5900,2020-01-21,0.2931654676258993,0.06611758759984754,7.0
606995410.0,0.2753959006317071,0.0,9,0.9,1.0,0.9648991845810678,2898,2020-01-29,0.7248201438848921,0.2400790406961757,25.0
692486315.0,0.03840175164185475,0.0,1,0.1,0.2,0.16632044767086474,2898,2020-01-24,0.7248201438848921,0.5584996962140274,56.0
636825110.0,0.15309089773059475,0.0,9,0.9,1.0,0.9317617596081773,2898,2020-01-28,0.7248201438848921,0.20694161572328518,21.0
662598959.0,0.016163818438280166,0.0,0,0.0,0.1,0.07108316529692649,2898,2020-01-23,0.7248201438848921,0.6537369785879656,66.0
611033051.0,0.05247533243879222,0.0,5,0.5,0.6,0.5452618485405797,2898,2020-01-23,0.7248201438848921,0.17955829534431245,18.0
685529151.0,0.035294944383321175,0.0,0,0.0,0.1,0.0905804029997904,2898,2020-01-22,0.7248201438848921,0.6342397408851017,64.0
633378150.0,0.07408596967355023,0.0,7,0.7,0.8,0.7981101588779711,2898,2020-01-27,0.7248201438848921,0.07329001499307897,8.0
620034656.0,0.06057274300752373,0.0,6,0.6,0.7,0.6092269633770335,2898,2020-01-29,0.7248201438848921,0.1155931805078586,12.0
633679517.0,0.08433761138255153,0.0,8,0.8,0.9,0.8747005439762654,2898,2020-01-28,0.7248201438848921,0.14988040009137327,15.0
646175219.0,0.08583779560524231,0.0,8,0.8,0.9,0.8306198283748597,2898,2020-01-27,0.7248201438848921,0.10579968448996757,11.0
622686850.0,0.047571452321565545,0.0,4,0.4,0.5,0.4665328241963653,2898,2020-01-23,0.7248201438848921,0.2582873196885268,26.0
653803253.0,0.2257069913586443,0.0,9,0.9,1.0,0.9416089633674819,2898,2020-01-24,0.7248201438848921,0.21678881948258977,22.0
638542254.0,0.23918982815191128,0.0,9,0.9,1.0,0.9269284863846282,2898,2020-01-27,0.7248201438848921,0.20210834249973608,21.0
980119257.0,0.05121050100984067,0.0,4,0.4,0.5,0.4228481168989874,2898,2020-01-22,0.7248201438848921,0.30197202698590475,31.0
680883816.0,0.05471192356024883,0.0,5,0.5,0.6,0.5325678743041795,2898,2020-01-20,0.7248201438848921,0.19225226958071262,20.0
828014159.0,0.0337893702596868,0.0,0,0.0,0.1,0.062392078810206635,2898,2020-01-22,0.7248201438848921,0.6624280650746855,67.0
607506055.0,0.06151893781086215,0.0,6,0.6,0.7,0.6611404763908593,2898,2020-01-28,0.7248201438848921,0.06367966749403287,7.0
633261719.0,0.08111751503190104,0.0,7,0.7,0.8,0.7264735270896706,2898,2020-01-23,0.7248201438848921,0.0016533832047784802,1.0
600447715.0,0.07245151756654143,0.0,7,0.7,0.8,0.7671450517428541,2898,2020-01-24,0.7248201438848921,0.042324907857961946,5.0
637083955.0,0.061708717604894825,0.0,6,0.6,0.7,0.6266028052289029,2898,2020-01-24,0.7248201438848921,0.09821733865598925,10.0
937504410.0,0.06458662214967312,0.0,6,0.6,0.7,0.6439793586082878,2898,2020-01-22,0.7248201438848921,0.08084078527660432,9.0
625176610.0,0.08188488406695628,0.0,8,0.8,0.9,0.8938080655415539,2898,2020-01-29,0.7248201438848921,0.16898792165666177,17.0
663566150.0,0.09737515069963278,0.0,8,0.8,0.9,0.8148262388257366,2898,2020-01-28,0.7248201438848921,0.09000609494084444,10.0
660681613.0,0.09276472844360888,0.0,8,0.8,0.9,0.8663534815051582,2898,2020-01-23,0.7248201438848921,0.1415333376202661,15.0
666124811.0,0.04295136492528172,0.0,2,0.2,0.3,0.23819494383088785,2898,2020-01-20,0.7248201438848921,0.4866252000540043,49.0
666858511.0,0.04268132564641069,0.0,2,0.2,0.3,0.21847818060913582,2898,2020-01-29,0.7248201438848921,0.5063419632757563,51.0
633531511.0,0.05891562833383211,0.0,6,0.6,0.7,0.6947544881760124,2898,2020-01-28,0.7248201438848921,0.030065655708879757,4.0
951499054.0,0.0529948888717258,0.0,5,0.5,0.6,0.5308419773083304,2898,2020-01-24,0.7248201438848921,0.19397816657656175,20.0
653963255.0,0.05705338684693169,0.0,5,0.5,0.6,0.5898900529968835,2898,2020-01-27,0.7248201438848921,0.13493009088800867,14.0
656440915.0,0.043625130258083435,0.0,2,0.2,0.3,0.20213076794552942,2898,2020-01-23,0.7248201438848921,0.5226893759393627,53.0
689046059.0,0.1114322523917878,0.0,8,0.8,0.9,0.8962193535058014,2898,2020-01-29,0.7248201438848921,0.17139920962090927,18.0
634589158.0,0.050111493636742,0.0,4,0.4,0.5,0.4993974142190122,2898,2020-01-22,0.7248201438848921,0.22542272966587995,23.0
699875714.0,0.07373119830306894,0.0,7,0.7,0.8,0.7980804677599327,2898,2020-01-22,0.7248201438848921,0.07326032387504056,8.0
620082455.0,0.04397215811248315,0.0,3,0.3,0.4,0.33632305328000683,2898,2020-01-22,0.7248201438848921,0.3884970906048853,39.0
646942416.0,0.07431652969444415,0.0,7,0.7,0.8,0.7873965211921317,2898,2020-01-23,0.7248201438848921,0.06257637730723953,7.0
605253112.0,0.04392359130006258,0.0,2,0.2,0.3,0.24558284870258823,2898,2020-01-22,0.7248201438848921,0.4792372951823039,48.0
656665459.0,0.07671981537828022,0.0,7,0.7,0.8,0.7842428691951611,2898,2020-01-27,0.7248201438848921,0.05942272531026893,6.0
675304555.0,0.04788644697332968,0.0,4,0.4,0.5,0.4652530169367536,2898,2020-01-22,0.7248201438848921,0.25956712694813855,26.0
699071555.0,0.04478198652287019,0.0,3,0.3,0.4,0.31393830981653525,2898,2020-01-23,0.7248201438848921,0.4108818340683569,42.0
660351956.0,0.05502447240909946,0.0,5,0.5,0.6,0.5121644718534755,2898,2020-01-22,0.7248201438848921,0.21265567203141666,22.0
667895219.0,0.038481793371739924,0.0,1,0.1,0.2,0.1498474082715658,2898,2020-01-27,0.7248201438848921,0.5749727356133263,58.0
622035459.0,0.043831015759874574,0.0,2,0.2,0.3,0.27997253824383916,2898,2020-01-28,0.7248201438848921,0.44484760564105297,45.0
679369854.0,0.043232908773095755,0.0,2,0.2,0.3,0.2416188109764403,2898,2020-01-29,0.7248201438848921,0.4832013329084518,49.0
965858254.0,0.5786426931177032,1.0,9,0.9,1.0,0.9171804295513112,2898,2020-01-24,0.7248201438848921,0.19236028566641905,20.0
693424151.0,0.25827619546583663,0.0,9,0.9,1.0,0.9097201886357373,2898,2020-01-24,0.7248201438848921,0.1849000447508452,19.0
622043419.0,0.042694165959121344,0.0,2,0.2,0.3,0.26982277605854016,2898,2020-01-28,0.7248201438848921,0.454997367826352,46.0
676143058.0,0.035121813052430464,0.0,0,0.0,0.1,0.008927938081762444,2898,2020-01-29,0.7248201438848921,0.7158922058031297,72.0
666822911.0,0.018013944836191367,0.0,0,0.0,0.1,0.07313618507560957,2898,2020-01-20,0.7248201438848921,0.6516839588092825,66.0
675201615.0,0.07743300012103098,0.0,7,0.7,0.8,0.7271296157996618,2898,2020-01-28,0.7248201438848921,0.002309471914769712,1.0
667953518.0,0.06139108692270373,0.0,6,0.6,0.7,0.6346844267406601,2898,2020-01-24,0.7248201438848921,0.09013571714423207,10.0
868162656.0,0.4267621137088939,1.0,9,0.9,1.0,0.9634130478877311,2898,2020-01-28,0.7248201438848921,0.23859290400283895,24.0
607150059.0,0.03370410278305799,0.0,0,0.0,0.1,0.08982311130302267,5743,2020-01-28,0.5197841726618705,0.4299610613588478,43.0
633858411.0,0.05922348495884643,0.0,6,0.6,0.7,0.6099912250294756,5743,2020-01-29,0.5197841726618705,0.09020705236760507,10.0
638794110.0,0.04139308086309978,0.0,1,0.1,0.2,0.15163034965784497,5743,2020-01-28,0.5197841726618705,0.36815382300402555,37.0
622096051.0,0.04397215811248315,0.0,3,0.3,0.4,0.3248511293093946,5743,2020-01-28,0.5197841726618705,0.1949330433524759,20.0
657869353.0,0.05771149571565407,1.0,5,0.5,0.6,0.5595988040694705,5743,2020-01-29,0.5197841726618705,0.0398146314076,4.0
656656652.0,0.04260883850983272,0.0,2,0.2,0.3,0.2543557197078443,5743,2020-01-27,0.5197841726618705,0.2654284529540262,27.0
661551359.0,0.043625130258083435,1.0,2,0.2,0.3,0.22546312435521296,5743,2020-01-29,0.5197841726618705,0.2943210483066575,30.0
685429654.0,0.06708913518003608,0.0,6,0.6,0.7,0.6471822615317249,5743,2020-01-29,0.5197841726618705,0.12739808886985438,13.0
687614617.0,0.06074781773511394,1.0,6,0.6,0.7,0.6853566825371676,5743,2020-01-29,0.5197841726618705,0.16557250987529715,17.0
645874610.0,0.05108017939382144,0.0,4,0.4,0.5,0.4751162598423998,5743,2020-01-29,0.5197841726618705,0.04466791281947069,5.0
660446851.0,0.4019856543642608,1.0,9,0.9,1.0,0.9121857884117002,5743,2020-01-28,0.5197841726618705,0.3924016157498297,40.0
686439812.0,0.04358914736611874,0.0,2,0.2,0.3,0.20297367345275377,5743,2020-01-29,0.5197841726618705,0.31681049920911675,32.0
629572753.0,0.043232908773095755,0.0,2,0.2,0.3,0.24617543140485848,5743,2020-01-28,0.5197841726618705,0.273608741257012,28.0
667095858.0,0.07125809772718884,0.0,7,0.7,0.8,0.7663198755920905,5743,2020-01-27,0.5197841726618705,0.24653570293021998,25.0
956070557.0,0.01831233927417242,0.0,0,0.0,0.1,0.07598519225180167,5743,2020-01-29,0.5197841726618705,0.4437989804100688,45.0
617539450.0,0.03632913924037944,0.0,0,0.0,0.1,0.01237619485027327,5743,2020-01-29,0.5197841726618705,0.5074079778115972,51.0
657139253.0,0.05771149571565407,0.0,5,0.5,0.6,0.5597543807601655,5743,2020-01-28,0.5197841726618705,0.03997020809829499,4.0
620768353.0,0.06413763339091208,0.0,6,0.6,0.7,0.6492925532977519,5743,2020-01-21,0.5197841726618705,0.12950838063588144,13.0
619154117.0,0.1051312134035845,1.0,8,0.8,0.9,0.8348520380195407,5743,2020-01-28,0.5197841726618705,0.3150678653576702,32.0
663536913.0,0.06227674677284897,0.0,6,0.6,0.7,0.6649418920463472,5743,2020-01-21,0.5197841726618705,0.14515771938447675,15.0
677803358.0,0.06347433735570888,0.0,6,0.6,0.7,0.6944730829663595,5743,2020-01-29,0.5197841726618705,0.17468891030448896,18.0
622710653.0,0.0731801244170584,0.0,7,0.7,0.8,0.7790242724055567,5743,2020-01-29,0.5197841726618705,0.2592400997436862,26.0
675097254.0,0.10637531740714377,0.0,8,0.8,0.9,0.8054755434501877,5743,2020-01-28,0.5197841726618705,0.2856913707883172,29.0
615132814.0,0.041686298205131006,0.0,1,0.1,0.2,0.13056958262642807,5743,2020-01-29,0.5197841726618705,0.38921459003544245,39.0
617689459.0,0.04892431193996184,0.0,4,0.4,0.5,0.49536267042826,5743,2020-01-27,0.5197841726618705,0.024421502233610504,3.0
617108915.0,0.042694165959121344,0.0,2,0.2,0.3,0.204709225252339,5743,2020-01-28,0.5197841726618705,0.31507494740953146,32.0
