id_servicio,pred,Churn.30,callgroup,minpercentile,maxpercentile,cp,id_agente,calldate,ap,evalscore_raw,max_diffgroup_raw
633506014.0,0.9548896104992333,1.0,6,0.6,0.7,0.664533392796943,6067,2020-01-20,0.7356115107913669,0.07107811799442387,8.0
649331853.0,0.9261596919167702,1.0,2,0.2,0.3,0.23319000711360532,6067,2020-01-27,0.7356115107913669,0.5024215036777615,51.0
877011811.0,0.9502792800545663,1.0,5,0.5,0.6,0.55457764643357,6067,2020-01-22,0.7356115107913669,0.1810338643577969,19.0
877650050.0,0.9583264221236638,1.0,8,0.8,0.9,0.8120377120377272,6067,2020-01-22,0.7356115107913669,0.07642620124636035,8.0
953188319.0,0.9686126603945124,1.0,9,0.9,1.0,0.9340580795571951,6067,2020-01-24,0.7356115107913669,0.19844656876582822,20.0
654709618.0,0.9502792800545663,1.0,5,0.5,0.6,0.5106730063136244,6067,2020-01-29,0.7356115107913669,0.22493850447774244,23.0
910169452.0,0.9502792800545663,1.0,5,0.5,0.6,0.5060895098493895,6067,2020-01-21,0.7356115107913669,0.2295220009419774,23.0
609854812.0,0.9386940009970902,1.0,3,0.3,0.4,0.3653666326352397,6067,2020-01-21,0.7356115107913669,0.37024487815612717,38.0
913556119.0,0.9208301040439638,1.0,2,0.2,0.3,0.2795502311792897,6067,2020-01-29,0.7356115107913669,0.4560612796120772,46.0
633739416.0,0.9487986474132634,1.0,5,0.5,0.6,0.51510516797416,6067,2020-01-29,0.7356115107913669,0.22050634281720694,23.0
629083311.0,0.9505906226745932,1.0,5,0.5,0.6,0.5903061017501606,6067,2020-01-27,0.7356115107913669,0.14530540904120626,15.0
633075653.0,0.9574008499727216,1.0,7,0.7,0.8,0.7751759325370223,6067,2020-01-29,0.7356115107913669,0.03956442174565544,4.0
925098619.0,0.9686126603945124,1.0,9,0.9,1.0,0.9050760500197058,6067,2020-01-21,0.7356115107913669,0.16946453922833893,17.0
630537156.0,0.9608919111202803,1.0,8,0.8,0.9,0.8565403472929447,6067,2020-01-22,0.7356115107913669,0.12092883650157782,13.0
635573458.0,0.9594371751674537,1.0,8,0.8,0.9,0.8140970465170643,6067,2020-01-24,0.7356115107913669,0.07848553572569739,8.0
627382052.0,0.9622355362258319,1.0,8,0.8,0.9,0.8642835413920845,6067,2020-01-24,0.7356115107913669,0.12867203060071764,13.0
669111415.0,0.9505906226745932,1.0,5,0.5,0.6,0.5748767771541081,6067,2020-01-29,0.7356115107913669,0.16073473363725876,17.0
659342417.0,0.9814457293176629,1.0,9,0.9,1.0,0.9479890244403554,6067,2020-01-29,0.7356115107913669,0.2123775136489885,22.0
620008751.0,0.9608919111202803,0.0,8,0.8,0.9,0.8849162953505739,6067,2020-01-27,0.7356115107913669,0.14930478455920704,15.0
616348517.0,0.954038690660051,1.0,6,0.6,0.7,0.6983378602836109,6067,2020-01-20,0.7356115107913669,0.037273650507755995,4.0
622948715.0,0.9616862224197383,1.0,8,0.8,0.9,0.8200607499485574,6067,2020-01-24,0.7356115107913669,0.08444923915719049,9.0
675179016.0,0.9502792800545663,1.0,5,0.5,0.6,0.5807465324328684,6067,2020-01-22,0.7356115107913669,0.15486497835849844,16.0
625112611.0,0.9569597050249572,1.0,7,0.7,0.8,0.795000244315738,6067,2020-01-29,0.7356115107913669,0.05938873352437113,6.0
676349111.0,0.9306590783239546,1.0,2,0.2,0.3,0.2011811965411119,6067,2020-01-27,0.7356115107913669,0.534430314250255,54.0
618441217.0,0.9532887852610681,1.0,6,0.6,0.7,0.6171614288980282,6067,2020-01-22,0.7356115107913669,0.11845008189333872,12.0
600000753.0,0.9416126269353567,1.0,4,0.4,0.5,0.423967427899344,6067,2020-01-24,0.7356115107913669,0.3116440828920229,32.0
677604557.0,0.9289046169697232,1.0,2,0.2,0.3,0.2817799210021736,6067,2020-01-29,0.7356115107913669,0.4538315897891933,46.0
673100350.0,0.9536150167559434,1.0,6,0.6,0.7,0.6501866156244407,6067,2020-01-20,0.7356115107913669,0.0854248951669262,9.0
666730552.0,0.9289046169697232,1.0,2,0.2,0.3,0.24418916126855655,6067,2020-01-29,0.7356115107913669,0.49142234952281033,50.0
685962717.0,0.8182387434153507,0.0,0,0.0,0.1,0.0892796082992142,6067,2020-01-29,0.7356115107913669,0.6463319024921527,65.0
937959211.0,0.9345157694932208,1.0,3,0.3,0.4,0.36184756022507997,6067,2020-01-27,0.7356115107913669,0.3737639505662869,38.0
633288952.0,0.9415758072811896,1.0,4,0.4,0.5,0.40060487801451833,6067,2020-01-22,0.7356115107913669,0.33500663277684856,34.0
606795215.0,0.8757122089165836,1.0,1,0.1,0.2,0.19673172357684415,5900,2020-01-20,0.7176258992805755,0.5208941757037313,53.0
686220611.0,0.9304526032017443,1.0,2,0.2,0.3,0.2755792466772053,5900,2020-01-29,0.7176258992805755,0.4420466526033702,45.0
620332012.0,0.7515657118880784,0.0,0,0.0,0.1,0.08685759752483585,5900,2020-01-29,0.7176258992805755,0.6307683017557397,64.0
600681118.0,0.916586158850892,1.0,1,0.1,0.2,0.12515660650879695,5900,2020-01-22,0.7176258992805755,0.5924692927717785,60.0
951450959.0,0.9631494817300031,1.0,9,0.9,1.0,0.9452869220806285,5900,2020-01-21,0.7176258992805755,0.22766102280005296,23.0
652754752.0,0.9574132669558294,0.0,7,0.7,0.8,0.7372771749423502,5900,2020-01-28,0.7176258992805755,0.019651275661774714,2.0
918958413.0,0.9686126603945124,1.0,9,0.9,1.0,0.924318256796152,5900,2020-01-29,0.7176258992805755,0.20669235751557646,21.0
722577257.0,0.9494315797916617,1.0,5,0.5,0.6,0.596952092158691,5900,2020-01-28,0.7176258992805755,0.12067380712188447,13.0
650354757.0,0.9502038454279739,1.0,5,0.5,0.6,0.5239938205259005,5900,2020-01-20,0.7176258992805755,0.19363207875467503,20.0
666726218.0,0.9550713456777618,1.0,6,0.6,0.7,0.6466361245629445,5900,2020-01-20,0.7176258992805755,0.07098977471763102,8.0
674105055.0,0.9010377829739605,1.0,1,0.1,0.2,0.15248839078972953,5900,2020-01-25,0.7176258992805755,0.565137508490846,57.0
690934112.0,0.9524603729553897,1.0,6,0.6,0.7,0.6931388128727214,5900,2020-01-21,0.7176258992805755,0.02448708640785413,3.0
606350753.0,0.9523388611490052,1.0,5,0.5,0.6,0.5437501480856902,5900,2020-01-20,0.7176258992805755,0.1738757511948853,18.0
608200755.0,0.9597714731642811,0.0,8,0.8,0.9,0.8251612294039737,5900,2020-01-27,0.7176258992805755,0.10753533012339822,11.0
924192856.0,0.9624991132438114,1.0,9,0.9,1.0,0.987762106898239,5900,2020-01-25,0.7176258992805755,0.27013620761766344,28.0
663454511.0,0.9038614828301009,1.0,1,0.1,0.2,0.18353334928145515,5900,2020-01-28,0.7176258992805755,0.5340925499991204,54.0
669252212.0,0.9571010999663413,1.0,7,0.7,0.8,0.7171223345338148,5900,2020-01-20,0.7176258992805755,0.0005035647467607207,1.0
625488312.0,0.8858464792901389,1.0,1,0.1,0.2,0.10302628027448396,5900,2020-01-20,0.7176258992805755,0.6145996190060916,62.0
876442914.0,0.9686126603945124,1.0,9,0.9,1.0,0.9067140662571858,5900,2020-01-20,0.7176258992805755,0.18908816697661024,19.0
676703319.0,0.9309000083007682,1.0,2,0.2,0.3,0.20535755453707855,5900,2020-01-21,0.7176258992805755,0.512268344743497,52.0
667976759.0,0.9145908873124254,1.0,1,0.1,0.2,0.10945073693758214,5900,2020-01-28,0.7176258992805755,0.6081751623429934,61.0
653518453.0,0.8294419201903381,0.0,0,0.0,0.1,0.09834321821513814,5900,2020-01-29,0.7176258992805755,0.6192826810654374,62.0
687870854.0,0.9502038454279739,0.0,5,0.5,0.6,0.5359501799414068,5900,2020-01-22,0.7176258992805755,0.1816757193391687,19.0
605565353.0,0.9269876650961841,1.0,2,0.2,0.3,0.2336513732472579,5900,2020-01-29,0.7176258992805755,0.4839745260333176,49.0
669804318.0,0.9550296472273427,0.0,6,0.6,0.7,0.6381600163075658,5900,2020-01-25,0.7176258992805755,0.07946588297300972,8.0
611416351.0,0.9608919111202803,1.0,8,0.8,0.9,0.8245481415487891,5900,2020-01-29,0.7176258992805755,0.10692224226821356,11.0
651527850.0,0.881656460083156,1.0,1,0.1,0.2,0.1381262869064538,5900,2020-01-21,0.7176258992805755,0.5794996123741217,58.0
696645653.0,0.9568409813570681,1.0,7,0.7,0.8,0.7162870724868049,5900,2020-01-27,0.7176258992805755,0.00133882679377062,1.0
632851654.0,0.954038690660051,1.0,6,0.6,0.7,0.6845934640726841,5900,2020-01-28,0.7176258992805755,0.03303243520789145,4.0
625654052.0,0.7391015198267717,0.0,0,0.0,0.1,0.06368186353253387,5900,2020-01-22,0.7176258992805755,0.6539440357480416,66.0
917293918.0,0.9162523702946234,1.0,1,0.1,0.2,0.14831707676059766,5900,2020-01-29,0.7176258992805755,0.5693088225199778,57.0
666856750.0,0.9820672142317013,1.0,9,0.9,1.0,0.9853764420993716,5900,2020-01-27,0.7176258992805755,0.26775054281879607,27.0
629938155.0,0.9502792800545663,1.0,5,0.5,0.6,0.5790093837643294,5900,2020-01-20,0.7176258992805755,0.1386165155162461,14.0
674629159.0,0.9504368299689606,0.0,5,0.5,0.6,0.505855136968211,5900,2020-01-28,0.7176258992805755,0.21177076231236447,22.0
622917319.0,0.9378821462501035,1.0,3,0.3,0.4,0.37026878979797306,5900,2020-01-25,0.7176258992805755,0.34735710948260246,35.0
635072812.0,0.9572603466336564,1.0,7,0.7,0.8,0.7203246153304763,5900,2020-01-29,0.7176258992805755,0.0026987160499007956,1.0
644971057.0,0.9588736439939679,0.0,8,0.8,0.9,0.8342913405665519,5900,2020-01-22,0.7176258992805755,0.11666544128597633,12.0
931475712.0,0.9686126603945124,0.0,9,0.9,1.0,0.9058323546421959,5900,2020-01-27,0.7176258992805755,0.1882064553616204,19.0
606602256.0,0.9006585545673267,1.0,1,0.1,0.2,0.1463619826533835,5900,2020-01-26,0.7176258992805755,0.571263916627192,58.0
633031412.0,0.9428695840323239,1.0,4,0.4,0.5,0.47725979209739366,5900,2020-01-29,0.7176258992805755,0.24036610718318185,25.0
635110919.0,0.8325401629271073,0.0,0,0.0,0.1,0.028247495355092356,5900,2020-01-27,0.7176258992805755,0.6893784039254831,69.0
626234055.0,0.9608919111202803,1.0,8,0.8,0.9,0.8401203245973975,5900,2020-01-25,0.7176258992805755,0.12249442531682198,13.0
603678513.0,0.957369872802833,1.0,7,0.7,0.8,0.7632187530796624,5900,2020-01-25,0.7176258992805755,0.04559285379908684,5.0
687080614.0,0.9294893279795954,0.0,2,0.2,0.3,0.20766448871565837,5900,2020-01-29,0.7176258992805755,0.5099614105649172,51.0
924236713.0,0.9604780056642475,1.0,8,0.8,0.9,0.8332055834490822,5900,2020-01-21,0.7176258992805755,0.11557968416850672,12.0
856667110.0,0.9508607436037023,1.0,5,0.5,0.6,0.5993578521144863,5900,2020-01-29,0.7176258992805755,0.11826804716608919,12.0
938955551.0,0.9619547312290815,1.0,8,0.8,0.9,0.8389268274366334,5900,2020-01-22,0.7176258992805755,0.12130092815605786,13.0
919280812.0,0.922390180298788,1.0,2,0.2,0.3,0.29240727524367194,5900,2020-01-29,0.7176258992805755,0.4252186240369036,43.0
633338553.0,0.5512132977820433,0.0,0,0.0,0.1,0.09518621965217972,5900,2020-01-27,0.7176258992805755,0.6224396796283957,63.0
691212513.0,0.9553882939314753,1.0,6,0.6,0.7,0.6276681239970663,5900,2020-01-21,0.7176258992805755,0.08995777528350923,9.0
606995410.0,0.7537942819882286,1.0,0,0.0,0.1,0.03727743804066787,2898,2020-01-29,0.2751798561151079,0.23790241807444007,24.0
692486315.0,0.9610172123304911,1.0,8,0.8,0.9,0.8201581958962857,2898,2020-01-24,0.2751798561151079,0.5449783397811778,55.0
636825110.0,0.8383984692663342,1.0,0,0.0,0.1,0.050227550573309354,2898,2020-01-28,0.2751798561151079,0.22495230554179857,23.0
662598959.0,0.9820672142317013,1.0,9,0.9,1.0,0.9432312046624329,2898,2020-01-23,0.2751798561151079,0.668051348547325,67.0
611033051.0,0.9499874401420946,1.0,5,0.5,0.6,0.5575337404413778,2898,2020-01-23,0.2751798561151079,0.2823538843262699,29.0
685529151.0,0.9628434532276912,1.0,9,0.9,1.0,0.9129333787762658,2898,2020-01-22,0.2751798561151079,0.6377535226611579,64.0
633378150.0,0.9244103525758802,1.0,2,0.2,0.3,0.25472363959438427,2898,2020-01-27,0.2751798561151079,0.020456216520723658,3.0
620034656.0,0.940141528494298,1.0,3,0.3,0.4,0.3068348833271457,2898,2020-01-29,0.2751798561151079,0.03165502721203778,4.0
633679517.0,0.927248063104884,1.0,2,0.2,0.3,0.2803305005896512,2898,2020-01-28,0.2751798561151079,0.0051506444745432756,1.0
646175219.0,0.9200249219854952,1.0,1,0.1,0.2,0.18217739318498272,2898,2020-01-27,0.2751798561151079,0.09300246293012521,10.0
622686850.0,0.9493697719194045,1.0,5,0.5,0.6,0.5453612665979956,2898,2020-01-23,0.2751798561151079,0.27018141048288763,28.0
653803253.0,0.7806081311171081,1.0,0,0.0,0.1,0.021606948055491293,2898,2020-01-24,0.2751798561151079,0.25357290805961663,26.0
638542254.0,0.8049427789375518,1.0,0,0.0,0.1,0.0752259961234326,2898,2020-01-27,0.2751798561151079,0.1999538599916753,20.0
980119257.0,0.9485458248243598,1.0,4,0.4,0.5,0.45665712708543926,2898,2020-01-22,0.2751798561151079,0.18147727097033134,19.0
680883816.0,0.9433245560530459,1.0,4,0.4,0.5,0.4111793640778141,2898,2020-01-20,0.2751798561151079,0.13599950796270616,14.0
828014159.0,0.969472863713445,1.0,9,0.9,1.0,0.9308587474814869,2898,2020-01-22,0.2751798561151079,0.6556788913663789,66.0
607506055.0,0.9311829933773815,1.0,2,0.2,0.3,0.2674972464924399,2898,2020-01-28,0.2751798561151079,0.007682609622668035,1.0
633261719.0,0.932338683046972,1.0,2,0.2,0.3,0.2856255342216918,2898,2020-01-23,0.2751798561151079,0.010445678106583867,2.0
600447715.0,0.937256210245054,1.0,3,0.3,0.4,0.32166626511117824,2898,2020-01-24,0.2751798561151079,0.046486408996070316,5.0
637083955.0,0.9410325182217985,1.0,3,0.3,0.4,0.3596921488893113,2898,2020-01-24,0.2751798561151079,0.08451229277420336,9.0
937504410.0,0.9324584811172913,1.0,2,0.2,0.3,0.24981774622283426,2898,2020-01-22,0.2751798561151079,0.025362109892273665,3.0
625176610.0,0.9183485438607263,1.0,1,0.1,0.2,0.14884591610843037,2898,2020-01-29,0.2751798561151079,0.12633394000667755,13.0
663566150.0,0.9253521347833162,1.0,2,0.2,0.3,0.24230136774788327,2898,2020-01-28,0.2751798561151079,0.03287848836722465,4.0
660681613.0,0.9176678208527556,1.0,1,0.1,0.2,0.17544917684181408,2898,2020-01-23,0.2751798561151079,0.09973067927329385,10.0
666124811.0,0.9551728547302242,1.0,6,0.6,0.7,0.6891315330392781,2898,2020-01-20,0.2751798561151079,0.4139516769241702,42.0
666858511.0,0.9552343924164387,1.0,6,0.6,0.7,0.6923149777297012,2898,2020-01-29,0.2751798561151079,0.41713512161459326,42.0
633531511.0,0.9415758072811896,1.0,4,0.4,0.5,0.4106415849675653,2898,2020-01-28,0.2751798561151079,0.13546172885245739,14.0
951499054.0,0.9482244271791068,1.0,4,0.4,0.5,0.4466941289251882,2898,2020-01-24,0.2751798561151079,0.1715142728100803,18.0
653963255.0,0.933168567145686,1.0,3,0.3,0.4,0.309827862616273,2898,2020-01-27,0.2751798561151079,0.03464800650116506,4.0
656440915.0,0.9553882939314753,1.0,6,0.6,0.7,0.6349716827125916,2898,2020-01-23,0.2751798561151079,0.3597918265974837,36.0
689046059.0,0.9008662818003098,1.0,1,0.1,0.2,0.18706502973235078,2898,2020-01-29,0.2751798561151079,0.08811482638275714,9.0
634589158.0,0.9505068736291316,1.0,5,0.5,0.6,0.5364134976880847,2898,2020-01-22,0.2751798561151079,0.26123364157297674,27.0
699875714.0,0.9377969320464665,1.0,3,0.3,0.4,0.3276313867573039,2898,2020-01-22,0.2751798561151079,0.05245153064219599,6.0
620082455.0,0.9553882939314753,1.0,6,0.6,0.7,0.6140888023554085,2898,2020-01-22,0.2751798561151079,0.3389089462403006,34.0
646942416.0,0.9247594027934142,1.0,2,0.2,0.3,0.26058207850062653,2898,2020-01-23,0.2751798561151079,0.014597777614481389,2.0
605253112.0,0.9553882939314753,1.0,6,0.6,0.7,0.682485845354206,2898,2020-01-22,0.2751798561151079,0.40730598923909805,41.0
656665459.0,0.9245722992892987,1.0,2,0.2,0.3,0.25857289645759185,2898,2020-01-27,0.2751798561151079,0.016606959657516074,2.0
675304555.0,0.9512484380635496,1.0,5,0.5,0.6,0.5918053552980431,2898,2020-01-22,0.2751798561151079,0.3166254991829352,32.0
699071555.0,0.9557535905270564,1.0,7,0.7,0.8,0.7775794867786823,2898,2020-01-23,0.2751798561151079,0.5023996306635743,51.0
660351956.0,0.9538225809903872,1.0,6,0.6,0.7,0.6666850218163028,2898,2020-01-22,0.2751798561151079,0.3915051657011949,40.0
667895219.0,0.9622355362258319,1.0,8,0.8,0.9,0.81615712478745,2898,2020-01-27,0.2751798561151079,0.540977268672342,55.0
622035459.0,0.9569077622017064,1.0,7,0.7,0.8,0.7410045442961738,2898,2020-01-28,0.2751798561151079,0.46582468818106587,47.0
679369854.0,0.9577495780527208,1.0,7,0.7,0.8,0.7042824786941166,2898,2020-01-29,0.2751798561151079,0.4291026225790087,43.0
965858254.0,0.6305868845093403,0.0,0,0.0,0.1,0.03342854517643914,2898,2020-01-24,0.2751798561151079,0.24175131093866878,25.0
693424151.0,0.8113114196282035,1.0,0,0.0,0.1,0.018430473094607082,2898,2020-01-24,0.2751798561151079,0.2567493830205008,26.0
622043419.0,0.9535892468100533,1.0,6,0.6,0.7,0.6443458858516596,2898,2020-01-28,0.2751798561151079,0.3691660297365517,37.0
676143058.0,0.9628434532276912,1.0,9,0.9,1.0,0.9873029503598713,2898,2020-01-29,0.2751798561151079,0.7121230942447634,72.0
666822911.0,0.9805919502584612,1.0,9,0.9,1.0,0.9906557757389418,2898,2020-01-20,0.2751798561151079,0.7154759196238338,72.0
675201615.0,0.9232156942124855,1.0,2,0.2,0.3,0.26410497717446313,2898,2020-01-28,0.2751798561151079,0.011074878940644795,2.0
667953518.0,0.9404597607779904,1.0,3,0.3,0.4,0.3766120519405628,2898,2020-01-24,0.2751798561151079,0.10143219582545487,11.0
868162656.0,0.33493538771144127,0.0,0,0.0,0.1,0.08450709113909571,2898,2020-01-28,0.2751798561151079,0.1906727649760122,20.0
607150059.0,0.9670484499884583,1.0,9,0.9,1.0,0.9464653511833625,5743,2020-01-28,0.4802158273381295,0.466249523845233,47.0
633858411.0,0.9412055413796199,1.0,3,0.3,0.4,0.32161056640727925,5743,2020-01-29,0.4802158273381295,0.15860526093085026,16.0
638794110.0,0.9599086252498213,1.0,8,0.8,0.9,0.8930195969888333,5743,2020-01-28,0.4802158273381295,0.41280376965070376,42.0
622096051.0,0.9553882939314753,1.0,6,0.6,0.7,0.6633938826088844,5743,2020-01-28,0.4802158273381295,0.18317805527075492,19.0
657869353.0,0.9384418499900038,0.0,3,0.3,0.4,0.31725724767277147,5743,2020-01-29,0.4802158273381295,0.16295857966535804,17.0
656656652.0,0.9559284236719254,1.0,7,0.7,0.8,0.7893744982293374,5743,2020-01-27,0.4802158273381295,0.30915867089120785,31.0
661551359.0,0.9549514243388348,0.0,6,0.6,0.7,0.6393473765984479,5743,2020-01-29,0.4802158273381295,0.15913154926031836,16.0
685429654.0,0.9507133308861366,1.0,5,0.5,0.6,0.5217297007488613,5743,2020-01-29,0.4802158273381295,0.04151387341073176,5.0
687614617.0,0.9409902359713155,0.0,3,0.3,0.4,0.30770648648196486,5743,2020-01-29,0.4802158273381295,0.17250934085616465,18.0
645874610.0,0.9484787431948944,1.0,4,0.4,0.5,0.4529367656382029,5743,2020-01-29,0.4802158273381295,0.02727906169992661,3.0
660446851.0,0.5530001897730707,0.0,0,0.0,0.1,0.09648697979745097,5743,2020-01-28,0.4802158273381295,0.38372884754067854,39.0
686439812.0,0.9572603466336564,1.0,7,0.7,0.8,0.7769570561296628,5743,2020-01-29,0.4802158273381295,0.2967412287915333,30.0
629572753.0,0.9577495780527208,1.0,7,0.7,0.8,0.7310100544868532,5743,2020-01-28,0.4802158273381295,0.2507942271487237,26.0
667095858.0,0.9372985001407684,1.0,3,0.3,0.4,0.3194144544992869,5743,2020-01-27,0.4802158273381295,0.1608013728388426,17.0
956070557.0,0.9803455522529495,1.0,9,0.9,1.0,0.9235004163469229,5743,2020-01-29,0.4802158273381295,0.4432845890087934,45.0
617539450.0,0.9629363156382794,1.0,9,0.9,1.0,0.9837495383891404,5743,2020-01-29,0.4802158273381295,0.5035337110510109,51.0
657139253.0,0.9412055413796199,1.0,3,0.3,0.4,0.3570689673550278,5743,2020-01-28,0.4802158273381295,0.12314685998310171,13.0
620768353.0,0.9355700665489822,1.0,3,0.3,0.4,0.3540523828954475,5743,2020-01-21,0.4802158273381295,0.12616344444268202,13.0
619154117.0,0.9041780545685434,0.0,1,0.1,0.2,0.16421164785484754,5743,2020-01-28,0.4802158273381295,0.31600417948328197,32.0
663536913.0,0.944686696761376,1.0,4,0.4,0.5,0.41204736280948884,5743,2020-01-21,0.4802158273381295,0.06816846452864067,7.0
677803358.0,0.9408868210684994,1.0,3,0.3,0.4,0.37663859500439945,5743,2020-01-29,0.4802158273381295,0.10357723233373006,11.0
622710653.0,0.9227624485067489,1.0,2,0.2,0.3,0.21392086264721927,5743,2020-01-29,0.4802158273381295,0.26629496469091024,27.0
675097254.0,0.9120059760084992,1.0,1,0.1,0.2,0.15176532039838064,5743,2020-01-28,0.4802158273381295,0.32845050693974887,33.0
615132814.0,0.9569836879186826,1.0,7,0.7,0.8,0.7579397766087277,5743,2020-01-29,0.4802158273381295,0.2777239492705982,28.0
617689459.0,0.9502792800545663,1.0,5,0.5,0.6,0.5295578920589834,5743,2020-01-27,0.4802158273381295,0.049342064720853895,5.0
617108915.0,0.9572603466336564,1.0,7,0.7,0.8,0.7644699393926218,5743,2020-01-28,0.4802158273381295,0.28425411205449225,29.0
